3 O -68.7199555939
1 O -105.12191717
2 O -149.201741028
3 O -201.023152767
3 O -260.586152385

Wrexham I-ORG -4.52991180101
2 O -17.1812681098
0 O -37.9661906865
2 O -66.4289755457
0 O -102.610264672
5 O -147.77951874
5 O -201.93673775
2 O -263.771819043

Stockport I-ORG -4.52991180101
4 O -17.92368626
0 O -39.4510269869
2 O -68.6562299963
2 O -105.539295288
1 O -149.555393549
3 O -201.31307969
2 O -260.748628113

Rotherham I-ORG -4.52991180101
4 O -17.92368626
0 O -39.4510269869
1 O -68.1114006827
3 O -104.513362259
3 O -148.656911714
6 O -201.98107119
1 O -262.438263635

Walsall I-ORG -4.52991180101
3 O -17.2449937074
0 O -38.0936418817
1 O -66.0753230249
2 O -101.734866451
2 O -145.072272159
4 O -196.829958299
1 O -255.720677409

Division O -13.9077278028
three O -37.9476142875

Wigan I-ORG -12.4817793053
4 O -33.8274212687
3 O -63.329713113
1 O -99.9650379262
0 O -144.318867006
9 O -198.89166658
4 O -261.884746587
10 O -334.85844956

Fulham I-ORG -4.52991180101
4 O -17.92368626
3 O -39.4741106
0 O -68.743039207
1 O -105.145000783
5 O -150.534927301
3 O -203.666441699
9 O -267.01692659

Hull I-ORG -4.52991180101
4 O -17.92368626
2 O -39.4103850024
2 O -68.5749460273
0 O -105.458011319
4 O -150.761357044
2 O -203.742565051
8 O -267.050323439

Hartlepool I-ORG -4.52991180101
4 O -17.92368626
2 O -39.4103850024
1 O -68.0301167137
1 O -103.782881394
6 O -148.716256094
5 O -202.637595736
7 O -266.144801876

Torquay I-ORG -4.52991180101
4 O -17.92368626
2 O -39.4103850024
1 O -68.0301167137
1 O -103.782881394
5 O -148.523611016
3 O -201.005928518
7 O -263.074112519

Cardiff I-LOC -13.8452684253
4 O -36.1065416804
2 O -66.542271235
1 O -104.111033758
1 O -148.812829251
3 O -201.256212623
2 O -261.377458278
7 O -331.084570431

Scunthorpe I-ORG -4.52991180101
4 O -17.92368626
2 O -39.4103850024
1 O -68.0301167137
1 O -103.782881394
3 O -147.277233954
3 O -198.513174394
7 O -259.334981333

Carlisle I-ORG -4.52991180101
4 O -17.92368626
2 O -39.4103850024
1 O -68.0301167137
1 O -103.782881394
2 O -147.213508356
1 O -197.777168288
7 O -257.926694718

Scarborough I-ORG -4.52991180101
4 O -17.92368626
1 O -38.8655556888
3 O -67.5490129976
0 O -103.950974573
5 O -149.340901091
3 O -202.472415489
6 O -264.784539907

Northampton I-LOC -14.1671965202
4 O -36.7503978702
1 O -66.963226206
2 O -104.853916824
1 O -149.877640412
6 O -204.081974019
4 O -266.706588058
5 O -338.31916704

Lincoln I-ORG -13.4817793053
4 O -35.8274212687
1 O -65.7211582018
2 O -103.292757417
1 O -147.997389602
5 O -201.689986728
5 O -264.370548797
5 O -336.039075807

Barnet I-ORG -4.52991180101
4 O -17.92368626
1 O -38.8655556888
2 O -67.4852874
1 O -103.23805208
4 O -147.411097193
2 O -199.262004588
5 O -260.100876925

Exeter I-ORG -4.52991180101
4 O -17.92368626
1 O -38.8655556888
2 O -67.4852874
1 O -103.23805208
4 O -147.411097193
5 O -200.572107248
5 O -262.721082244

Cambridge I-ORG -13.8037074002
United I-ORG -36.7855466231
4 O -68.5826306755
1 O -107.927809698
2 O -154.950851002
1 O -209.106925276
3 O -271.00458743
4 O -341.322530016
5 O -420.628437544

Darlington I-ORG -4.52991180101
4 O -17.92368626
1 O -38.8655556888
1 O -66.9404580864
2 O -102.693222767
9 O -148.66495794
8 O -204.963243495
4 O -269.681809482

Chester I-ORG -4.52991180101
4 O -17.92368626
1 O -38.8655556888
1 O -66.9404580864
2 O -102.693222767
6 O -147.626597467
7 O -202.145838665
4 O -265.085360296

Doncaster I-ORG -13.8037074002
4 O -36.4712774584
1 O -66.6869424864
1 O -104.035640483
2 O -149.062200763
4 O -202.509041475
5 O -264.943847129
4 O -335.798933215

Leyton I-PER -4.49095331446
Orient I-PER -10.9850395878
4 O -25.8091100087
1 O -48.3207371216
1 O -77.9653972033
2 O -115.287919568
3 O -160.352029812
3 O -213.157727936
4 O -274.383706493

Brighton I-ORG -4.52991180101
4 O -17.92368626
1 O -38.8655556888
1 O -66.9404580864
2 O -102.693222767
3 O -146.187575327
6 O -198.862537907
4 O -259.95778092

Hereford I-ORG -4.52991180101
4 O -17.92368626
1 O -38.8655556888
1 O -66.9404580864
2 O -102.693222767
2 O -146.123849729
3 O -197.296064572
4 O -256.888559847

Swansea I-ORG -13.4817793053
4 O -35.8274212687
1 O -65.7211582018
0 O -103.333399402
3 O -148.687228482
4 O -202.461337995
9 O -266.454418001
3 O -338.189085888

Colchester I-LOC -13.8452684253
4 O -36.1065416804
0 O -66.5829132195
3 O -104.800872639
1 O -150.151865027
2 O -203.180719697
4 O -264.6298548
3 O -333.820577784

Rochdale I-ORG -4.52991180101
4 O -17.92368626
0 O -39.4510269869
2 O -68.6562299963
2 O -105.539295288
2 O -150.100222863
4 O -203.08143087
2 O -263.740501159

Mansfield I-ORG -4.52991180101
4 O -17.92368626
0 O -39.4510269869
2 O -68.6562299963
2 O -105.539295288
2 O -150.100222863
6 O -203.841760457
2 O -265.261160334

SOCCER O -11.1112611969
- O -29.7261221858
SCOTTISH I-MISC -64.015953712
LEAGUE I-MISC -107.203701803
RESULTS O -161.816861559
. O -221.204489822

GLASGOW I-LOC -7.42910426059
1996-08-31 O -20.4576647529

Results O -11.7462643801
of O -29.4551612506
Scottish I-MISC -61.7015251347
league O -105.771378334

matches O -11.6478606761
on O -30.0874098791
Saturday O -59.1523539447
: O -96.3958065076

Division O -13.9077278028
one O -37.5762981657

Greenock I-PER -4.49095331446
Morton I-PER -10.9850395878
1 O -24.5218625448
Falkirk I-LOC -43.2177627073
0 O -69.6760028455

Partick I-ORG -4.52991180101
1 O -16.6364387962
St I-ORG -39.1697563636
Mirren I-ORG -64.9747011669
1 O -98.3076433358

Stirling I-ORG -13.4817793053
1 O -34.5401738048
Dundee I-ORG -69.4038704998
1 O -111.999589866

Postponed I-ORG -4.52991180101
: O -17.6819143246
East I-ORG -44.6392190437
Fife I-ORG -74.8681509986
v O -116.618988705
Clydebank I-ORG -163.223261104
, O -215.200466458
St I-ORG -277.604462384
Johnstone I-ORG -343.280085546
v O -420.47761446

Airdrieonians I-LOC -6.22614891387
. O -17.2048149765

Division O -13.9077278028
two O -37.1515827525

Ayr I-PER -4.49095331446
6 O -19.0576429579
Berwick I-LOC -38.7834098068
0 O -66.2715166314

Clyde I-PER -4.49095331446
0 O -17.595537205
Queen I-LOC -45.8002459073
of O -79.8308872217
South I-LOC -124.140439163
2 O -176.171689095

Dumbarton I-PER -4.49095331446
1 O -17.0100659069
Brechin I-LOC -34.6882557047
1 O -59.5433141801

Livingston I-PER -4.49095331446
1 O -17.0100659069
Hamilton I-LOC -44.629303311
0 O -80.0108806909

Stenhousemuir I-PER -4.49095331446
0 O -17.595537205
Stranraer I-LOC -35.859198301
1 O -61.2997280745

Division O -13.9077278028
three O -37.9476142875

Albion I-PER -4.49095331446
2 O -17.5548952205
Cowdenbeath I-LOC -35.777914332
0 O -61.7632734191

Arbroath I-ORG -4.52991180101
0 O -17.2219100943
East I-ORG -43.7192105831
Stirling I-ORG -82.4400058121
0 O -129.274269705

Inverness I-PER -4.49095331446
Thistle I-PER -10.9850395878
1 O -24.5218625448
Alloa I-LOC -43.2177627073
0 O -69.6760028455

Montrose I-ORG -4.52991180101
2 O -17.1812681098
Ross I-ORG -44.959854709
County I-ORG -84.1139391418
1 O -130.79602094

Queen I-ORG -13.4817793053
's O -34.4629211622
Park I-ORG -68.1118616908
1 O -109.492824891
Forfar I-LOC -158.75018911
4 O -216.47166947

SOCCER O -11.1112611969
- O -29.7261221858
ENGLISH I-MISC -62.0899542934
LEAGUE I-MISC -103.351702966
RESULTS O -156.038863304
. O -213.500492148

LONDON I-LOC -9.6280377091
1996-08-31 O -24.8555316499

Results O -11.7462643801
of O -29.4551612506
English I-MISC -59.7686393305
soccer O -101.699155848
matches O -154.742228266

on O -7.16413347018
Saturday O -25.1341973899
: O -51.2827698069

Division O -13.9077278028
one O -37.5762981657

Bradford I-ORG -12.3442757816
1 O -32.2651667573
Tranmere I-ORG -65.5059331014
0 O -107.064193415

Grimsby I-ORG -12.9963524782
0 O -34.1547914486
Portsmouth I-LOC -70.8087509494
1 O -114.639579128

Huddersfield I-ORG -12.9963524782
1 O -33.5693201505
Crystal I-ORG -67.4621631912
Palace I-ORG -113.093074145
1 O -166.251982464

Norwich I-ORG -13.2187448995
1 O -34.0141049932
Wolverhampton I-ORG -68.3517328765
0 O -111.006854729

Oldham I-ORG -12.6337823988
3 O -33.452734903
Ipswich I-ORG -67.8139551968
3 O -110.515753073

Port I-ORG -12.9963524782
Vale I-ORG -37.7557992797
2 O -70.5880727606
Oxford I-ORG -116.547576532
0 O -170.824574273

Reading I-ORG -13.2187448995
2 O -34.5589343068
Stoke I-ORG -69.4413915038
2 O -112.600700686

Southend I-ORG -13.2187448995
1 O -34.0141049932
Swindon I-ORG -68.3517328765
3 O -111.029938343

Postponed I-ORG -4.52991180101
: O -17.6819143246
Birmingham I-ORG -44.3761846379
v O -82.7963860089
Barnsley I-ORG -134.536462748
, O -191.649472444
Manchester I-ORG -260.802249588
City I-ORG -340.500449568
v O -431.720555299
Charlton I-PER -540.515399819

Playing O -15.3483003942
Sunday O -41.2036867562
: O -75.2375816154
Queens I-ORG -126.048083653
Park I-ORG -187.944576907
Rangers I-ORG -260.562387774
v O -344.702104392
Bolton I-ORG -442.647123207

Division O -13.9077278028
two O -37.1515827525

Blackpool I-ORG -13.4817793053
0 O -35.125645103
Wycombe I-LOC -64.6459119195
0 O -101.928518712

Bournemouth I-PER -4.49095331446
1 O -17.0100659069
Peterborough I-LOC -34.6882557047
2 O -60.0881434937

Bristol I-ORG -12.6337823988
Rovers I-ORG -37.4456966202
1 O -69.7856082074
Stockport I-LOC -110.001920813
1 O -157.395102097

Bury I-ORG -4.52991180101
4 O -17.92368626
Bristol I-ORG -44.274766008
City I-ORG -81.171268591
0 O -126.181239838

Crewe I-PER -4.49095331446
0 O -17.595537205
Watford I-LOC -35.859198301
2 O -61.8445573881

Gillingham I-PER -4.49095331446
0 O -17.595537205
Chesterfield I-LOC -45.8002459073
1 O -81.1818232871

Luton I-PER -4.49095331446
1 O -17.0100659069
Rotherham I-LOC -34.6882557047
0 O -60.1287854782

Millwall I-PER -4.49095331446
2 O -17.5548952205
Burnley I-LOC -35.777914332
1 O -61.177802121

Notts I-ORG -13.4817793053
County I-ORG -38.5567279326
0 O -71.7451452237
York I-LOC -117.503083627
1 O -170.437890707

Shrewsbury I-ORG -4.52991180101
0 O -17.2219100943
Brentford3 O -39.6187622193

Postponed I-PER -4.49095331446
: O -18.0555414353
Walsall I-PER -36.2853640268
v O -67.0843903532
Wrexham I-LOC -103.042493885

Division O -13.9077278028
three O -37.9476142875

Brighton I-PER -4.49095331446
1 O -17.0100659069
Scunthorpe I-LOC -34.6882557047
1 O -59.5433141801

Cambridge I-ORG -13.8037074002
United I-ORG -36.7855466231
0 O -67.8808545098
Cardiff I-LOC -114.471682927
2 O -168.784209335

Colchester I-LOC -13.8452684253
1 O -34.8192942166
Hereford I-LOC -62.3791105413
1 O -97.1157955436

Doncaster I-ORG -13.8037074002
3 O -35.7925849059
Darlington I-LOC -65.6578634304
2 O -103.244839946

Fulham I-PER -4.49095331446
1 O -17.0100659069
Carlisle I-LOC -34.6882557047
0 O -60.1287854782

Hull I-PER -4.49095331446
0 O -17.595537205
Barnet I-LOC -35.859198301
0 O -61.8851993726

Leyton I-PER -4.49095331446
Orient I-PER -10.9850395878
2 O -25.0666918585
Hartlepool I-LOC -44.3074213346
0 O -71.3104907864

Mansfield I-PER -4.49095331446
0 O -17.595537205
Rochdale I-LOC -35.859198301
0 O -61.8851993726

Scarborough I-PER -4.49095331446
1 O -17.0100659069
Northampton I-LOC -42.629303311
1 O -75.4254093928

Torquay I-PER -4.49095331446
2 O -17.5548952205
Exeter I-LOC -35.777914332
0 O -61.7632734191

Wigan I-ORG -12.4817793053
4 O -33.8274212687
Chester I-LOC -63.0494642509
2 O -99.9932052243

CRICKET O -12.5117991265
- O -32.527198045
ENGLISH I-MISC -66.2915680821
COUNTY B-MISC -112.161723889
CHAMPIONSHIP I-MISC -168.115042399
SCORES O -237.834229339
. O -312.327884786

LONDON I-LOC -9.6280377091
1996-08-31 O -24.8555316499

Results O -11.7462643801
and O -29.8302069143
close O -59.586086897
scores O -102.944641666
of O -152.085293338
four-day O -215.128180078
English I-MISC -290.775648028
county O -380.809541486
championship O -482.909196634
matches O -596.103731928
on O -715.909420162
Saturday O -846.340503259
: O -984.950094853

At O -11.7633378935
Portsmouth I-ORG -38.603864967
: O -74.2218902405
Middlesex I-ORG -123.645217709
beat O -182.882192382
Hampshire I-ORG -254.786965726
by O -335.409587781
188 O -422.051003673
runs O -520.437113355
. O -623.580015788

Middlesex I-ORG -13.4817793053
199 O -41.5503840034
and O -76.1911932695
426 O -116.43573437
, O -161.454218724
Hampshire I-ORG -222.374841139
232 O -289.49818509
and O -363.19373361
205 O -442.493013964
( O -527.920249158
A. I-PER -627.245398826
Fraser I-PER -728.251139125
5-79 O -834.770314974
, O -946.617957799
P. I-PER -1073.1935901
Tufnell I-PER -1201.44981303
4-39 O -1335.21947151
) O -1475.67160855
. O -1620.88053834

Middlesex I-ORG -13.4817793053
20 O -38.3659594323
points O -74.1698442633
, O -114.747672348
Hampshire I-ORG -171.227638492
5 O -237.294559282
. O -308.533334823

At O -11.7633378935
Chester-le-Street O -31.0038244706
: O -58.422819545
Glamorgan I-ORG -101.881456203
beat O -155.153740065
Durham I-ORG -221.745899295
by O -297.055907237
141 O -378.384709014
runs O -471.458204582
. O -569.288492902

Glamorgan I-ORG -12.4817793053
259 O -31.0108726706
and O -56.1121706039
207 O -86.8172003718
, O -122.296173393
Durham I-ORG -174.329361171
114 O -232.565270487
and O -297.37338437
211 O -367.785230088
. O -442.953868558

Glamorgan I-ORG -12.4817793053
22 O -36.8600685026
points O -72.1580624038
, O -112.229999559
Durham I-ORG -168.85615147
4 O -234.501573517
. O -305.318850316

At O -11.7633378935
Chesterfield I-ORG -39.4112198891
: O -75.8366000846
Derbyshire I-ORG -117.115414971
beat O -168.207877061
Worcestershire I-ORG -232.25764444
by O -305.025260531
nine O -390.525211189
wickets O -488.457911633
. O -591.147404828

Worcestershire I-ORG -12.6337823988
238 O -31.3148788575
and O -56.5681798842
303 O -87.4252127456
( O -124.410200447
K. I-PER -177.4857477
Spiring I-PER -232.241885584
130 O -292.511459018
not O -361.87214177
out O -440.650623966
, O -524.203049415
S. I-PER -622.746498743
Rhodes I-PER -722.970538702
57 O -836.459029648
; O -962.404279385
P. I-PER -1103.0775186
DeFreitas O -1249.31540965
4-70 O -1401.71155626
) O -1560.23565772
, O -1723.53370242
Derbyshire O -1894.17821323
471 O -2070.42645586
and O -2252.83184107
71-1 O -2440.84095811
. O -2633.6068679

Derbyshire I-ORG -4.52991180101
24 O -21.1288006899
points O -48.6473942829
, O -80.9399311292
Worcestershire I-ORG -129.424112653
5 O -187.495248821
. O -250.738239742

At O -11.7633378935
The O -31.2158084743
Oval I-LOC -65.075856014
( O -105.107694102
London I-LOC -155.735632992
) O -212.535362431
: O -278.010194383
Surrey I-ORG -359.261633514
beat O -450.326719849
Warwickshire I-ORG -554.059604855
by O -666.510338572
an O -787.992967139
innings O -920.849451803
and O -1059.86307903
164 O -1204.4804381
runs O -1360.84249095
. O -1521.96133656

Warwickshire I-ORG -12.3442757816
195 O -30.7358656231
and O -55.6996600327
109 O -95.4587743062
( O -141.345843419
J. I-PER -202.043364166
Benjamin I-PER -273.430184273
4-17 O -350.330439929
, O -432.559162562
M. I-PER -528.162237714
Bicknell I-PER -625.445903496
4-38 O -728.243004828
) O -837.722584723
, O -951.976107871
Surrey I-ORG -1082.0062382
468 O -1218.23909006
( O -1361.01495876
C. I-PER -1518.68874194
Lewis I-PER -1685.98143515
94 O -1858.78756391
, O -2036.92215965
M. I-PER -2228.43110791
Butcher I-PER -2421.62064679
70 O -2625.60831866
, O -2834.92445751
G. I-PER -3058.61494887
Kersey I-PER -3283.98603087
63 O -3521.54756327
, O -3764.43756265
J. I-PER -4022.13801366
Ratcliffe I-PER -4281.5190553
63 O -4553.09054735
, O -4829.99050638
D. I-PER -5121.32894826
Bicknell I-PER -5414.34798077
55 O -5720.17895206
) O -6032.69240192
. O -6349.96264453

Surrey I-ORG -12.2187448995
24 O -36.5064668869
points O -71.7138935784
, O -111.695263523
Warwickshire I-ORG -167.578771528
2 O -231.739131518
. O -301.071346261

At O -11.7633378935
Headingley I-LOC -38.396876781
( O -71.2022062168
Leeds I-ORG -118.034514748
) O -171.593767821
: O -233.746591393
Yorkshire I-ORG -311.560544925
290 O -395.577219994
and O -486.166099631
329 O -582.358711104
( O -684.679277415
R. I-PER -801.649830688
Kettleborough I-PER -920.300974591
108 O -1053.87953449
, O -1192.78656138
G. I-PER -1346.06794077
Hamilton I-PER -1512.36054763
61 O -1691.30755199
; O -1882.71131514
P. I-PER -2088.84306776
Such I-PER -2296.65541102
8-118 O -2509.98118982
) O -2729.98944719
, O -2954.77164781
Essex I-ORG -3195.00852752
372 O -3441.44812876
and O -3694.45993457
100-5 O -3953.07547221
. O -4216.44780261

At O -11.7633378935
Hove I-ORG -30.1374242899
: O -57.2890088862
Sussex I-ORG -97.5678237729
363 O -144.049360197
and O -197.103101189
144 O -255.760574015
, O -319.191990095
Lancashire I-ORG -398.284536136
218 O -483.579803714
and O -575.44727586
53-0 O -672.918479841
. O -775.146476573

At O -11.7633378935
Tunbridge I-PER -27.712374671
Wells I-PER -55.3507108091
: O -91.0772591595
Nottinghamshire I-ORG -141.992946101
214 O -199.111354579
and O -262.801967626
167-6 O -332.096312507
( O -407.518612228
C. I-PER -497.838826423
Tolley I-PER -589.839631249
64 O -693.470171526
not O -806.191821123
out O -928.331270162
) O -1056.59867404
, O -1189.64002117
Kent I-ORG -1339.04293799
244 O -1494.64857633
( O -1656.79723152
C. I-PER -1833.84380119
Hooper I-PER -2012.57096148
58 O -2204.16664409
; O -2408.21908548
C. I-PER -2627.16944135
Tolley I-PER -2847.80038786
4-68 O -3073.94476991
, O -3305.41761894
K. I-PER -3552.98102752
Evans I-PER -3802.22502673
4-71 O -4056.98246149
) O -4318.42237481

At O -11.7633378935
Bristol I-ORG -38.2412948877
: O -73.4967500817
Gloucestershire I-ORG -121.420003948
183 O -175.545979351
and O -236.244159322
249 O -302.546071127
( O -374.975937773
J. I-PER -462.216256051
Russell I-PER -559.380338944
75 O -668.275440624
) O -783.853020867
, O -904.204544364
Northamptonshire I-ORG -1040.91763754
190 O -1183.83345225
and O -1333.32147153
218-9 O -1488.41322265
. O -1648.26176651

MOTOR O -15.8337272214
RACING O -46.4506648158
- O -84.3906666153
LEADING O -136.933343201
QUALIFIERS I-ORG -199.63791712
FOR O -275.900299339
VANCOUVER I-ORG -359.090239503
INDYCAR I-ORG -447.625930157
RACE I-ORG -541.853191081
. O -641.232209154

VANCOUVER I-LOC -7.42910426059
1996-08-31 O -20.4576647529

Top I-ORG -4.52991180101
ten O -13.6257952925
drivers O -38.4174874761
in O -69.0847848877
grid O -103.874471765
for O -145.809452548

Sunday O -10.879530911
's O -28.9953777351
Vancouver O -54.4576906569
IndyCar O -84.0423930437
race O -125.396880203
after O -175.474458898
final O -237.00496526
qualifying O -312.330791486
on O -394.267770651

Saturday O -11.1783753928
( O -28.665241212
tabulate O -58.7547818174
by O -96.9631814316
driver O -148.867365236
, O -205.545492294
country O -273.738831297
, O -346.706113554
chassis O -423.795785275
, O -505.65940025
motor O -602.318335089
and O -705.134412495
lap O -821.553164687

times O -13.4007678141
in O -32.8576764432
seconds O -63.3936979024
) O -100.057674201
: O -144.900158997

1. O -11.6010664646
Alex I-PER -35.2590370193
Zanardi I-PER -60.5975982048
( O -91.9738179448
Italy I-LOC -131.835452652
) O -177.868877908
, O -229.172840435
Reynard I-ORG -288.56457704
Honda I-ORG -358.179808387
, O -432.963947383
53.980 O -513.766880215
( O -600.697767886
113.576 O -693.232387392

mph O -4.67536999532
/ O -19.3525906502
182.778 O -39.6335431397
kph O -73.7098154932
) O -113.914042686

2. O -11.5857997079
Michael I-PER -33.9065754111
Andretti I-PER -57.907941745
( O -87.9469666335
U.S. I-LOC -124.814653306
) O -167.854130526
, O -216.164145017
Lola I-ORG -272.561933588
Ford I-ORG -340.697790071
Cosworth I-ORG -412.45109357
, O -489.373304719
54.483 O -572.314309704

3. O -11.5857997079
Bobby I-PER -37.3660070297
Rahal I-PER -64.8268049823
( O -98.3252614894
U.S. I-LOC -138.65237978
) O -185.15128862
, O -236.920734729
Reynard O -296.036646936
Mercedes-Benz O -362.44917224
, O -433.635640797
54.507 O -510.425841189

4. O -12.1332875032
Bryan I-PER -28.4522738905
Herta I-PER -46.4518509086
( O -70.4890864811
U.S. I-LOC -101.354983837
) O -138.392671742
, O -180.700896917
Reynard O -230.35558819
Mercedes-Benz O -287.306892559
, O -349.032140182
54.578 O -416.361119639

5. O -12.1556553163
Jimmy I-PER -38.5057182464
Vasser I-PER -66.5363718073
( O -100.604683923
U.S. I-LOC -141.501657822
) O -188.570422269
, O -240.909723987
Reynard I-ORG -301.336799785
Honda I-ORG -371.987370323
, O -447.806848511
54.617 O -529.645120534

6. O -12.1556553163
Paul I-PER -35.1552209993
Tracy I-PER -59.8353773131
( O -90.5531921815
Canada I-LOC -131.161678496
) O -177.941955359
, O -229.992769492
Penske O -289.390049722
Mercedes-Benz O -356.08394305
, O -427.55177963
54.620 O -504.623348046

7. O -12.4277348617
Al I-PER -29.0411686074
Unser I-PER -47.3351929839
Jr I-PER -70.9544081456
( O -100.611281862
U.S. I-LOC -137.096817362
) O -179.75414341
, O -227.682006728
Penske O -282.956336145
Mercedes-Benz O -345.527278657
, O -412.872164424
54.683 O -485.820782025

8. O -12.5117991265
Andre I-PER -38.0805023431
Ribeiro I-PER -65.3297961905
( O -98.6167485924
Brazil I-LOC -141.577561051
) O -190.710164058
, O -245.113304336
Lola I-ORG -307.604218693
Honda I-ORG -380.318627791
, O -458.201944538
54.750 O -542.104055122

9. O -12.9462019506
Mauricio I-PER -30.0781027853
Gugelmin I-PER -48.8905942508
( O -73.7407442707
Brazil I-LOC -108.264754348
) O -148.960554973
, O -194.926892869
Reynard I-ORG -248.981004844
Ford I-ORG -314.773184732
Cosworth I-ORG -384.182811636
, O -458.76134619
54.762 O -539.358674579

10. O -13.1112611969
Gil I-PER -30.4082212778
de I-PER -57.0159690961
Ferran I-PER -88.9489076996
( O -126.919504857
Brazil I-LOC -174.563962072
) O -228.380209836
, O -287.466994869
Reynard I-ORG -354.641553982
Honda I-ORG -432.039607836
, O -514.606569339
54.774 O -603.192324679

SOCCER O -11.1112611969
- O -29.7261221858
CANADA O -56.1171094735
BEAT O -96.0233087061
PANAMA O -143.705634237
3-1 O -205.183279633
IN O -278.678637314
WORLD I-MISC -367.585931126
CUP I-MISC -466.426765412
QUALIFIER O -573.495819497
. O -685.339342089

EDMONTON I-LOC -7.42910426059
1996-08-31 O -20.4576647529

Canada I-LOC -10.9577431546
beat O -31.125868207
Panama I-LOC -57.8797837929
3-1 O -98.4728549515
( O -145.690474967
halftime O -205.703414846
2-0 O -278.364833201
) O -357.154206395
in O -441.819184818
their O -535.652209799
CONCACAF O -637.261361079
semifinal O -754.15125905
phase O -886.058869306
qualifying O -1031.76179943
match O -1188.16051374
for O -1351.70452196
the O -1520.03322203
1998 O -1702.79467189
World I-MISC -1897.96805789
Cup I-MISC -2100.8423236
on O -2310.77983575
Friday O -2530.83785255
. O -2755.65266211

Scorers O -13.6320933602
: O -35.6232308046

Canada I-LOC -10.9577431546
- O -29.2342749113
Aunger I-LOC -54.0965972015
( O -85.1307100399
41st O -125.951208726
min O -170.894096878
, O -220.610928282
pen O -274.450149152
) O -334.417324862
, O -399.158443825
Paul I-PER -477.12505192
Peschisolido I-PER -556.772250646
( O -642.457107927
42nd O -737.986280762
) O -839.643408436
, O -946.074479364
Carlo I-PER -1059.07282794
Corrazin I-PER -1173.75176715
( O -1294.46836491
87th O -1425.02927823
) O -1561.71814638

Panama I-PER -4.49095331446
- O -17.2000971431
Jorge I-PER -44.5831841722
Luis I-PER -83.1701437348
Dely I-PER -127.082294083
Valdes I-PER -176.319635215
( O -231.594634903
50th O -296.713950144
) O -367.961220225

Attendance O -12.4552155981
: O -33.2694752805
9,402 O -59.6874667975

RUGBY I-ORG -12.8037074002
UNION I-ORG -37.3705091239
- O -69.6553394493
SPRINGBOKS I-ORG -108.86772772
FINALLY I-ORG -153.425866482
BREAK I-ORG -203.675575513
ALL I-ORG -259.616854813
BLACK I-ORG -321.249704383
SPELL I-ORG -388.574124223
. O -461.050301211

Andy I-PER -13.8215901392
Colquhoun I-PER -29.6463132372

JOHANNESBURG I-LOC -12.5822340195
1996-08-31 O -30.7639242707

South I-LOC -9.91926900677
Africa I-LOC -29.8595679514
managed O -63.8203719617
to O -104.156783831
avoid O -158.18897989
a O -218.275992229
fifth O -291.011483044
successive O -378.542293724
defeat O -479.21634757
in O -585.766006645
1996 O -702.999477268
at O -827.974535772
the O -957.734286134
hands O -1101.39627156
of O -1250.8403539
the O -1405.06912809
All I-ORG -1575.85211704
Blacks I-ORG -1758.59556633
with O -1949.62240927
an O -2149.68114707
emphatic O -2353.86227434
32-22 O -2563.64713344
victory O -2784.9053843
in O -3012.0392404
front O -3253.19080878
of O -3500.12447407
an O -3755.6749722
ecstatic O -4015.3478598
Ellis I-ORG -4283.10852148
Park I-ORG -4561.95517437
crowd O -4855.09902673
on O -5155.26909404
Saturday O -5466.0645562
. O -5781.61681111

They O -11.7293905616
scored O -35.9200634013
three O -70.0623593359
tries O -119.485401962
in O -174.784049816
recording O -234.205087135
their O -302.794171012
highest O -386.400967175
total O -482.362510611
against O -588.044085783
New I-LOC -705.811309819
Zealand I-LOC -834.110302991
, O -967.186032196
salvaging O -1104.88074488
some O -1252.88351161
pride O -1405.0086678
in O -1563.00942921
a O -1727.06500691
season O -1902.38340939
in O -2083.5774171
which O -2274.00777738
the O -2469.22282952
world O -2675.39670026
champions O -2894.04396276
have O -3121.32523326
lost O -3359.5367532
five O -3608.54359301
out O -3866.96823226
of O -4131.17496841
eight O -4407.1017363
tests O -4697.17174736
. O -4991.99855117

It O -10.4621683588
also O -30.9660801042
ended O -63.2913069222
a O -101.67135002
run O -151.723330567
of O -207.557408017
nine O -275.708758034
successive O -358.655427915
victories O -445.724487262
this O -542.246474275
year O -648.176379219
for O -761.251578071
New I-LOC -886.412425786
Zealand I-LOC -1022.10504264
but O -1166.79950071
arrived O -1324.94937139
too O -1496.11695437
late O -1679.15929167
to O -1868.08064281
prevent O -2071.14523712
a O -2280.26464772
2-1 O -2502.3428769
series O -2737.06958457
defeat O -2984.9395354
and O -3238.9666288
an O -3501.61055504
historic O -3768.37687076
first O -4044.14594841
All O -4334.19577276
Black O -4641.84827189
series O -4962.1492495
triumph O -5286.57261658
on O -5617.60713659
South I-MISC -5961.5510924
African I-MISC -6314.25866367
soil O -6671.54071792
. O -7033.59724067

Springbok I-PER -4.49095331446
scrum-half O -17.1736460347
Joost I-PER -34.5215732256
van I-PER -61.7932650308
der I-PER -103.550859444
Westhuizen I-PER -150.633644643
was O -205.132093188
his O -268.71627788
side O -344.581209263
's O -427.501920973
